,age,length_of_service,clusters
46379,24,3,2
46380,25,4,2
46381,21,0,2
46382,22,1,2
46383,23,2,2
46384,24,3,2
46385,25,4,2
46386,21,0,2
46387,22,1,2
46388,23,2,2
46389,24,3,2
46390,25,4,2
46391,21,0,2
46392,22,1,2
46393,23,2,2
46394,21,0,2
46395,22,1,2
46396,23,2,2
46397,24,3,2
46398,25,4,2
46399,21,0,2
46400,22,1,2
46401,23,2,2
46402,24,3,2
46403,25,4,2
46404,21,0,2
46405,22,1,2
46406,23,2,2
46407,24,3,2
46408,25,4,2
46409,21,0,2
46410,22,1,2
46411,23,2,2
46412,24,3,2
46413,25,4,2
46414,21,0,2
46415,22,1,2
46416,23,2,2
46417,24,3,2
46418,25,4,2
46419,21,0,2
46420,22,1,2
46421,23,2,2
46422,24,3,2
46423,25,4,2
46424,21,0,2
46425,22,1,2
46426,23,2,2
46427,24,3,2
46428,25,4,2
46429,21,0,2
46430,22,1,2
46431,23,2,2
46432,24,3,2
46433,25,4,2
46434,21,0,2
46435,22,1,2
46436,23,2,2
46437,24,3,2
46438,25,4,2
46439,21,0,2
46440,22,1,2
46441,23,2,2
46442,24,3,2
46443,25,4,2
46444,21,0,2
46445,22,1,2
46446,23,2,2
46447,24,3,2
46448,25,4,2
46449,21,0,2
46450,22,1,2
46451,23,2,2
46452,24,3,2
46453,25,4,2
46454,21,0,2
46455,22,1,2
46456,23,2,2
46457,24,3,2
46458,25,4,2
46459,21,0,2
46460,22,1,2
46461,23,2,2
46462,24,3,2
46463,25,4,2
46464,21,0,2
46465,22,1,2
46466,23,2,2
46467,24,3,2
46468,25,4,2
46469,21,0,2
46470,22,1,2
46471,23,2,2
46472,24,3,2
46473,25,4,2
46474,21,0,2
46475,22,1,2
46476,23,2,2
46477,24,3,2
46478,25,4,2
46479,21,0,2
46480,22,1,2
46481,23,2,2
46482,24,3,2
46483,25,4,2
46484,20,0,2
46485,21,1,2
46486,22,2,2
46487,23,3,2
46488,24,4,2
46489,20,0,2
46490,21,1,2
46491,22,2,2
46492,23,3,2
46493,24,4,2
46494,20,0,2
46495,21,1,2
46496,22,2,2
46497,23,3,2
46498,24,4,2
46499,20,0,2
46500,21,1,2
46501,22,2,2
46502,23,3,2
46503,24,4,2
46504,20,0,2
46505,21,1,2
46506,22,2,2
46507,23,3,2
46508,24,4,2
46509,20,0,2
46510,21,1,2
46511,22,2,2
46512,23,3,2
46513,24,4,2
46514,20,0,2
46515,21,1,2
46516,22,2,2
46517,23,3,2
46518,24,4,2
46519,20,0,2
46520,21,1,2
46521,22,2,2
46522,23,3,2
46523,24,4,2
46524,20,0,2
46525,21,1,2
46526,22,2,2
46527,23,3,2
46528,24,4,2
46529,20,0,2
46530,21,1,2
46531,22,2,2
46532,23,3,2
46533,24,4,2
46534,20,0,2
46535,21,1,2
46536,22,2,2
46537,23,3,2
46538,24,4,2
46539,20,0,2
46540,21,1,2
46541,22,2,2
46542,23,3,2
46543,24,4,2
46544,20,0,2
46545,21,1,2
46546,22,2,2
46547,23,3,2
46548,24,4,2
46549,20,0,2
46550,21,1,2
46551,22,2,2
46552,23,3,2
46553,24,4,2
46554,20,0,2
46555,21,1,2
46556,22,2,2
46557,23,3,2
46558,24,4,2
46559,20,0,2
46560,21,1,2
46561,22,2,2
46562,23,3,2
46563,24,4,2
46564,20,0,2
46565,21,1,2
46566,22,2,2
46567,23,3,2
46568,24,4,2
46569,20,0,2
46570,21,1,2
46571,22,2,2
46572,23,3,2
46573,24,4,2
46574,20,0,2
46575,21,1,2
46576,20,0,2
46577,21,1,2
46578,22,2,2
46579,23,3,2
46580,24,4,2
46581,20,0,2
46582,20,0,2
46583,21,1,2
46584,22,2,2
46585,23,3,2
46586,24,4,2
46587,20,0,2
46588,21,1,2
46589,22,2,2
46590,23,3,2
46591,24,4,2
46592,20,0,2
46593,21,1,2
46594,22,2,2
46595,23,3,2
46596,24,4,2
46597,20,0,2
46598,21,1,2
46599,22,2,2
46600,23,3,2
46601,24,4,2
46602,20,0,2
46603,21,1,2
46604,22,2,2
46605,23,3,2
46606,24,4,2
46607,20,0,2
46608,21,1,2
46609,22,2,2
46610,23,3,2
46611,24,4,2
46612,20,0,2
46613,21,1,2
46614,22,2,2
46615,23,3,2
46616,24,4,2
46617,20,0,2
46618,21,1,2
46619,22,2,2
46620,23,3,2
46621,24,4,2
46622,20,0,2
46623,21,1,2
46624,22,2,2
46625,23,3,2
46626,24,4,2
46627,20,0,2
46628,21,1,2
46629,22,2,2
46630,23,3,2
46631,20,0,2
46632,21,1,2
46633,22,2,2
46634,23,3,2
46635,24,4,2
46636,20,0,2
46637,21,1,2
46638,22,2,2
46639,20,0,2
46640,21,1,2
46641,22,2,2
46642,23,3,2
46643,24,4,2
46644,20,0,2
46645,21,1,2
46646,22,2,2
46647,23,3,2
46648,24,4,2
46649,20,0,2
46650,21,1,2
46651,22,2,2
46652,23,3,2
46653,24,4,2
46654,21,0,2
46655,22,1,2
46656,23,2,2
46657,24,3,2
46658,21,0,2
46659,22,1,2
46660,23,2,2
46661,24,3,2
46662,21,0,2
46663,22,1,2
46664,23,2,2
46665,24,3,2
46666,21,0,2
46667,22,1,2
46668,23,2,2
46669,24,3,2
46670,21,0,2
46671,22,1,2
46672,23,2,2
46673,24,3,2
46674,21,0,2
46675,22,1,2
46676,23,2,2
46677,24,3,2
46678,21,0,2
46679,22,1,2
46680,23,2,2
46681,24,3,2
46682,21,0,2
46683,22,1,2
46684,23,2,2
46685,24,3,2
46686,21,0,2
46687,22,1,2
46688,23,2,2
46689,24,3,2
46690,21,0,2
46691,22,1,2
46692,23,2,2
46693,24,3,2
46694,21,0,2
46695,22,1,2
46696,23,2,2
46697,24,3,2
46698,21,0,2
46699,22,1,2
46700,23,2,2
46701,24,3,2
46702,21,0,2
46703,22,1,2
46704,23,2,2
46705,24,3,2
46706,21,0,2
46707,22,1,2
46708,23,2,2
46709,24,3,2
46710,21,0,2
46711,22,1,2
46712,23,2,2
46713,24,3,2
46714,21,0,2
46715,22,1,2
46716,23,2,2
46717,24,3,2
46718,21,0,2
46719,22,1,2
46720,23,2,2
46721,24,3,2
46722,21,0,2
46723,22,1,2
46724,23,2,2
46725,24,3,2
46726,21,0,2
46727,22,1,2
46728,23,2,2
46729,24,3,2
46730,21,0,2
46731,22,1,2
46732,23,2,2
46733,24,3,2
46734,21,0,2
46735,22,1,2
46736,23,2,2
46737,24,3,2
46738,21,0,2
46739,22,1,2
46740,23,2,2
46741,24,3,2
46742,21,0,2
46743,22,1,2
46744,23,2,2
46745,24,3,2
46746,21,0,2
46747,22,1,2
46748,23,2,2
46749,24,3,2
46750,21,0,2
46751,22,1,2
46752,23,2,2
46753,24,3,2
46754,21,0,2
46755,22,1,2
46756,23,2,2
46757,24,3,2
46758,21,0,2
46759,22,1,2
46760,23,2,2
46761,24,3,2
46762,21,0,2
46763,22,1,2
46764,23,2,2
46765,24,3,2
46766,21,0,2
46767,22,1,2
46768,23,2,2
46769,24,3,2
46770,21,0,2
46771,22,1,2
46772,23,2,2
46773,24,3,2
46774,21,0,2
46775,22,1,2
46776,23,2,2
46777,24,3,2
46778,21,0,2
46779,22,1,2
46780,23,2,2
46781,24,3,2
46782,21,0,2
46783,22,1,2
46784,23,2,2
46785,24,3,2
46786,21,0,2
46787,22,1,2
46788,23,2,2
46789,24,3,2
46790,21,0,2
46791,22,1,2
46792,23,2,2
46793,24,3,2
46794,21,0,2
46795,22,1,2
46796,23,2,2
46797,24,3,2
46798,21,0,2
46799,22,1,2
46800,23,2,2
46801,24,3,2
46802,21,0,2
46803,22,1,2
46804,23,2,2
46805,24,3,2
46806,21,0,2
46807,22,1,2
46808,23,2,2
46809,24,3,2
46810,21,0,2
46811,22,1,2
46812,23,2,2
46813,24,3,2
46814,21,0,2
46815,22,1,2
46816,23,2,2
46817,24,3,2
46818,21,0,2
46819,22,1,2
46820,23,2,2
46821,24,3,2
46822,21,0,2
46823,22,1,2
46824,23,2,2
46825,24,3,2
46826,21,0,2
46827,22,1,2
46828,23,2,2
46829,24,3,2
46830,21,0,2
46831,22,1,2
46832,23,2,2
46833,24,3,2
46834,21,0,2
46835,22,1,2
46836,23,2,2
46837,24,3,2
46838,21,0,2
46839,22,1,2
46840,23,2,2
46841,24,3,2
46842,21,0,2
46843,22,1,2
46844,23,2,2
46845,24,3,2
46846,21,0,2
46847,22,1,2
46848,23,2,2
46849,24,3,2
46850,21,0,2
46851,22,1,2
46852,23,2,2
46853,24,3,2
46854,21,0,2
46855,22,1,2
46856,23,2,2
46857,24,3,2
46858,21,0,2
46859,22,1,2
46860,21,0,2
46861,22,1,2
46862,23,2,2
46863,24,3,2
46864,21,0,2
46865,22,1,2
46866,23,2,2
46867,24,3,2
46868,21,0,2
46869,22,1,2
46870,23,2,2
46871,24,3,2
46872,21,0,2
46873,22,1,2
46874,23,2,2
46875,24,3,2
46876,21,0,2
46877,22,1,2
46878,23,2,2
46879,24,3,2
46880,21,0,2
46881,22,1,2
46882,23,2,2
46883,24,3,2
46884,21,0,2
46885,22,1,2
46886,23,2,2
46887,24,3,2
46888,21,0,2
46889,22,1,2
46890,23,2,2
46891,24,3,2
46892,21,0,2
46893,22,1,2
46894,23,2,2
46895,24,3,2
46896,21,0,2
46897,22,1,2
46898,23,2,2
46899,24,3,2
46900,21,0,2
46901,22,1,2
46902,23,2,2
46903,24,3,2
46904,21,0,2
46905,22,1,2
46906,23,2,2
46907,24,3,2
46908,21,0,2
46909,22,1,2
46910,23,2,2
46911,24,3,2
46912,21,0,2
46913,22,1,2
46914,23,2,2
46915,24,3,2
46916,21,0,2
46917,22,1,2
46918,23,2,2
46919,24,3,2
46920,21,0,2
46921,22,1,2
46922,23,2,2
46923,24,3,2
46924,21,0,2
46925,22,1,2
46926,23,2,2
46927,24,3,2
46928,21,0,2
46929,22,1,2
46930,23,2,2
46931,24,3,2
46932,21,0,2
46933,22,1,2
46934,23,2,2
46935,24,3,2
46936,21,0,2
46937,22,1,2
46938,23,2,2
46939,24,3,2
46940,21,0,2
46941,22,1,2
46942,23,2,2
46943,24,3,2
46944,21,0,2
46945,22,1,2
46946,23,2,2
46947,24,3,2
46948,21,0,2
46949,22,1,2
46950,23,2,2
46951,24,3,2
46952,21,0,2
46953,22,1,2
46954,23,2,2
46955,24,3,2
46956,21,0,2
46957,22,1,2
46958,23,2,2
46959,24,3,2
46960,21,0,2
46961,21,0,2
46962,22,1,2
46963,23,2,2
46964,24,3,2
46965,21,0,2
46966,22,1,2
46967,23,2,2
46968,24,3,2
46969,21,0,2
46970,22,1,2
46971,23,2,2
46972,24,3,2
46973,21,0,2
46974,22,1,2
46975,23,2,2
46976,24,3,2
46977,21,0,2
46978,22,1,2
46979,23,2,2
46980,24,3,2
46981,21,0,2
46982,22,1,2
46983,23,2,2
46984,24,3,2
46985,21,0,2
46986,22,1,2
46987,23,2,2
46988,24,3,2
46989,21,0,2
46990,22,1,2
46991,23,2,2
46992,24,3,2
46993,21,0,2
46994,22,1,2
46995,23,2,2
46996,24,3,2
46997,21,0,2
46998,22,1,2
46999,23,2,2
47000,24,3,2
47001,21,0,2
47002,22,1,2
47003,23,2,2
47004,24,3,2
47005,21,0,2
47006,22,1,2
47007,21,0,2
47008,22,1,2
47009,23,2,2
47010,24,3,2
47011,21,0,2
47012,22,1,2
47013,23,2,2
47014,24,3,2
47015,21,0,2
47016,22,1,2
47017,23,2,2
47018,24,3,2
47019,21,0,2
47020,22,1,2
47021,23,2,2
47022,24,3,2
47023,21,0,2
47024,22,1,2
47025,23,2,2
47026,24,3,2
47027,21,0,2
47028,22,1,2
47029,23,2,2
47030,24,3,2
47031,21,0,2
47032,22,1,2
47033,23,2,2
47034,24,3,2
47035,21,0,2
47036,22,1,2
47037,23,2,2
47038,24,3,2
47039,21,0,2
47040,22,1,2
47041,23,2,2
47042,24,3,2
47043,21,0,2
47044,22,1,2
47045,23,2,2
47046,24,3,2
47047,21,0,2
47048,22,1,2
47049,23,2,2
47050,24,3,2
47051,21,0,2
47052,22,1,2
47053,23,2,2
47054,24,3,2
47055,21,0,2
47056,22,1,2
47057,23,2,2
47058,24,3,2
47059,20,0,2
47060,21,1,2
47061,22,2,2
47062,23,3,2
47063,20,0,2
47064,21,1,2
47065,22,2,2
47066,23,3,2
47067,20,0,2
47068,21,1,2
47069,22,2,2
47070,23,3,2
47071,20,0,2
47072,21,1,2
47073,22,2,2
47074,23,3,2
47075,20,0,2
47076,21,1,2
47077,22,2,2
47078,23,3,2
47079,20,0,2
47080,21,1,2
47081,22,2,2
47082,23,3,2
47083,20,0,2
47084,21,1,2
47085,22,2,2
47086,23,3,2
47087,20,0,2
47088,21,1,2
47089,22,2,2
47090,23,3,2
47091,20,0,2
47092,21,1,2
47093,22,2,2
47094,23,3,2
47095,20,0,2
47096,21,1,2
47097,22,2,2
47098,23,3,2
47099,20,0,2
47100,21,1,2
47101,22,2,2
47102,20,0,2
47103,21,1,2
47104,22,2,2
47105,23,3,2
47106,20,0,2
47107,21,1,2
47108,22,2,2
47109,23,3,2
47110,20,0,2
47111,21,1,2
47112,20,0,2
47113,21,1,2
47114,22,2,2
47115,23,3,2
47116,20,0,2
47117,21,1,2
47118,22,2,2
47119,23,3,2
47120,20,0,2
47121,21,1,2
47122,22,2,2
47123,23,3,2
47124,20,0,2
47125,21,1,2
47126,22,2,2
47127,23,3,2
47128,20,0,2
47129,21,1,2
47130,22,2,2
47131,23,3,2
47132,20,0,2
47133,21,1,2
47134,22,2,2
47135,23,3,2
47136,20,0,2
47137,21,1,2
47138,22,2,2
47139,23,3,2
47140,20,0,2
47141,21,1,2
47142,22,2,2
47143,23,3,2
47144,20,0,2
47145,21,1,2
47146,22,2,2
47147,23,3,2
47148,20,0,2
47149,21,1,2
47150,22,2,2
47151,23,3,2
47152,20,0,2
47153,21,1,2
47154,22,2,2
47155,23,3,2
47156,20,0,2
47157,21,1,2
47158,22,2,2
47159,23,3,2
47160,20,0,2
47161,21,1,2
47162,22,2,2
47163,23,3,2
47164,20,0,2
47165,21,1,2
47166,22,2,2
47167,23,3,2
47168,20,0,2
47169,21,1,2
47170,22,2,2
47171,23,3,2
47172,20,0,2
47173,21,1,2
47174,22,2,2
47175,23,3,2
47176,20,0,2
47177,21,1,2
47178,22,2,2
47179,23,3,2
47180,20,0,2
47181,21,1,2
47182,22,2,2
47183,23,3,2
47184,20,0,2
47185,21,1,2
47186,22,2,2
47187,23,3,2
47188,20,0,2
47189,21,1,2
47190,22,2,2
47191,23,3,2
47192,20,0,2
47193,21,1,2
47194,20,0,2
47195,21,1,2
47196,22,2,2
47197,23,3,2
47198,20,0,2
47199,21,1,2
47200,22,2,2
47201,23,3,2
47202,20,0,2
47203,21,1,2
47204,22,2,2
47205,23,3,2
47206,20,0,2
47207,21,1,2
47208,22,2,2
47209,23,3,2
47210,20,0,2
47211,21,1,2
47212,22,2,2
47213,23,3,2
47214,20,0,2
47215,21,1,2
47216,22,2,2
47217,23,3,2
47218,20,0,2
47219,21,1,2
47220,22,2,2
47221,23,3,2
47222,20,0,2
47223,21,1,2
47224,22,2,2
47225,23,3,2
47226,20,0,2
47227,21,1,2
47228,22,2,2
47229,23,3,2
47230,20,0,2
47231,21,1,2
47232,22,2,2
47233,23,3,2
47234,20,0,2
47235,20,0,2
47236,21,1,2
47237,22,2,2
47238,23,3,2
47239,20,0,2
47240,21,1,2
47241,22,2,2
47242,23,3,2
47243,20,0,2
47244,21,1,2
47245,22,2,2
47246,23,3,2
47247,20,0,2
47248,21,1,2
47249,22,2,2
47250,23,3,2
47251,20,0,2
47252,21,1,2
47253,20,0,2
47254,21,1,2
47255,20,0,2
47256,21,1,2
47257,20,0,2
47258,21,1,2
47259,20,0,2
47260,21,1,2
47261,22,2,2
47262,20,0,2
47263,21,1,2
47264,20,0,2
47265,21,1,2
47266,20,0,2
47267,21,1,2
47268,20,0,2
47269,21,1,2
47270,20,0,2
47271,21,1,2
47272,20,0,2
47273,21,1,2
47274,20,0,2
47275,21,1,2
47276,20,0,2
47277,21,1,2
47278,20,0,2
47279,21,1,2
47280,20,0,2
47281,21,1,2
47282,20,0,2
47283,21,1,2
47284,20,0,2
47285,21,1,2
47286,20,0,2
47287,21,1,2
47288,20,0,2
47289,21,1,2
47290,22,2,2
47291,23,3,2
47292,20,0,2
47293,21,1,2
47294,22,2,2
47295,23,3,2
47296,20,0,2
47297,21,1,2
47298,22,2,2
47299,23,3,2
47300,20,0,2
47301,21,1,2
47302,22,2,2
47303,23,3,2
47304,20,0,2
47305,21,1,2
47306,20,0,2
47307,21,1,2
47308,22,2,2
47309,23,3,2
47310,20,0,2
47311,21,1,2
47312,22,2,2
47313,23,3,2
47314,20,0,2
47315,21,1,2
47316,22,2,2
47317,23,3,2
47318,20,0,2
47319,21,1,2
47320,22,2,2
47321,23,3,2
47322,20,0,2
47323,21,1,2
47324,22,2,2
47325,23,3,2
47326,20,0,2
47327,21,1,2
47328,20,0,2
47329,21,1,2
47330,22,2,2
47331,23,3,2
47332,20,0,2
47333,21,1,2
47334,22,2,2
47335,23,3,2
47336,20,0,2
47337,21,1,2
47338,22,2,2
47339,23,3,2
47340,20,0,2
47341,21,1,2
47342,22,2,2
47343,23,3,2
47344,20,0,2
47345,21,1,2
47346,20,0,2
47347,21,1,2
47348,22,2,2
47349,23,3,2
47350,20,0,2
47351,21,1,2
47352,22,2,2
47353,23,3,2
47354,20,0,2
47355,21,1,2
47356,22,2,2
47357,23,3,2
47358,20,0,2
47359,21,1,2
47360,22,2,2
47361,23,3,2
47362,20,0,2
47363,21,1,2
47364,22,2,2
47365,23,3,2
47366,20,0,2
47367,21,1,2
47368,22,2,2
47369,23,3,2
47370,20,0,2
47371,21,1,2
47372,22,2,2
47373,23,3,2
47374,20,0,2
47375,21,1,2
47376,20,0,2
47377,21,1,2
47378,22,2,2
47379,23,3,2
47380,20,0,2
47381,21,1,2
47382,22,2,2
47383,23,3,2
47384,20,0,2
47385,21,1,2
47386,22,2,2
47387,23,3,2
47388,20,0,2
47389,21,1,2
47390,22,2,2
47391,23,3,2
47392,20,0,2
47393,21,1,2
47394,22,2,2
47395,23,3,2
47396,20,0,2
47397,21,1,2
47398,22,2,2
47399,23,3,2
47400,20,0,2
47401,21,1,2
47402,22,2,2
47403,23,3,2
47404,20,0,2
47405,21,1,2
47406,22,2,2
47407,23,3,2
47408,20,0,2
47409,21,1,2
47410,22,2,2
47411,23,3,2
47412,20,0,2
47413,20,0,2
47414,21,1,2
47415,22,2,2
47416,23,3,2
47417,20,0,2
47418,21,1,2
47419,22,2,2
47420,23,3,2
47421,20,0,2
47422,21,1,2
47423,22,2,2
47424,23,3,2
47425,20,0,2
47426,21,1,2
47427,20,0,2
47428,21,1,2
47429,20,0,2
47430,21,1,2
47431,22,2,2
47432,23,3,2
47433,20,0,2
47434,21,1,2
47435,22,2,2
47436,23,3,2
47437,20,0,2
47438,21,1,2
47439,22,2,2
47440,23,3,2
47441,20,0,2
47442,21,1,2
47443,22,2,2
47444,23,3,2
47445,20,0,2
47446,21,1,2
47447,22,2,2
47448,23,3,2
47449,20,0,2
47450,21,1,2
47451,22,2,2
47452,23,3,2
47453,20,0,2
47454,21,1,2
47455,22,2,2
47456,23,3,2
47457,20,0,2
47458,21,1,2
47459,22,2,2
47460,23,3,2
47461,20,0,2
47462,21,1,2
47463,22,2,2
47464,23,3,2
47465,20,0,2
47466,21,1,2
47467,20,0,2
47468,21,1,2
47469,22,2,2
47470,23,3,2
47471,20,0,2
47472,21,1,2
47473,22,2,2
47474,23,3,2
47475,20,0,2
47476,20,0,2
47477,21,1,2
47478,22,2,2
47479,23,3,2
47480,20,0,2
47481,21,1,2
47482,22,2,2
47483,23,3,2
47484,20,0,2
47485,21,1,2
47486,22,2,2
47487,23,3,2
47488,20,0,2
47489,21,1,2
47490,22,2,2
47491,23,3,2
47492,19,0,2
47493,20,1,2
47494,21,2,2
47495,22,3,2
47496,19,0,2
47497,20,1,2
47498,21,2,2
47499,22,3,2
47500,19,0,2
47501,20,1,2
47502,21,2,2
47503,22,3,2
47504,19,0,2
47505,20,1,2
47506,21,2,2
47507,22,3,2
47508,19,0,2
47509,20,1,2
47510,21,2,2
47511,22,3,2
47512,19,0,2
47513,20,1,2
47514,21,2,2
47515,22,3,2
47516,19,0,2
47517,20,1,2
47518,21,2,2
47519,22,3,2
47520,19,0,2
47521,20,1,2
47522,21,2,2
47523,22,3,2
47524,19,0,2
47525,20,1,2
47526,21,2,2
47527,22,3,2
47528,19,0,2
47529,20,1,2
47530,21,2,2
47531,22,3,2
47532,19,0,2
47533,20,1,2
47534,21,2,2
47535,22,3,2
47536,19,0,2
47537,20,1,2
47538,21,2,2
47539,22,3,2
47540,19,0,2
47541,20,1,2
47542,21,2,2
47543,22,3,2
47544,19,0,2
47545,20,1,2
47546,21,2,2
47547,22,3,2
47548,19,0,2
47549,20,1,2
47550,21,2,2
47551,22,3,2
47552,19,0,2
47553,20,1,2
47554,21,2,2
47555,22,3,2
47556,19,0,2
47557,20,1,2
47558,21,2,2
47559,22,3,2
47560,19,0,2
47561,20,1,2
47562,19,0,2
47563,20,1,2
47564,21,2,2
47565,22,3,2
47566,19,0,2
47567,20,1,2
47568,21,2,2
47569,22,3,2
47570,19,0,2
47571,20,1,2
47572,21,2,2
47573,22,3,2
47574,19,0,2
47575,20,1,2
47576,21,2,2
47577,22,3,2
47578,19,0,2
47579,20,1,2
47580,21,2,2
47581,22,3,2
47582,19,0,2
47583,20,1,2
47584,21,2,2
47585,22,3,2
47586,19,0,2
47587,20,1,2
47588,21,2,2
47589,22,3,2
47590,19,0,2
47591,20,1,2
47592,21,2,2
47593,22,3,2
47594,19,0,2
47595,20,1,2
47596,21,2,2
47597,22,3,2
47598,19,0,2
47599,20,1,2
47600,21,2,2
47601,22,3,2
47602,19,0,2
47603,20,1,2
47604,21,2,2
47605,22,3,2
47606,19,0,2
47607,20,1,2
47608,21,2,2
47609,22,3,2
47610,19,0,2
47611,20,1,2
47612,21,2,2
47613,22,3,2
47614,20,0,2
47615,21,1,2
47616,22,2,2
47617,20,0,2
47618,21,1,2
47619,22,2,2
47620,20,0,2
47621,21,1,2
47622,22,2,2
47623,20,0,2
47624,21,1,2
47625,22,2,2
47626,20,0,2
47627,21,1,2
47628,22,2,2
47629,20,0,2
47630,21,1,2
47631,22,2,2
47632,20,0,2
47633,21,1,2
47634,22,2,2
47635,20,0,2
47636,20,0,2
47637,21,1,2
47638,22,2,2
47639,20,0,2
47640,21,1,2
47641,22,2,2
47642,20,0,2
47643,21,1,2
47644,22,2,2
47645,20,0,2
47646,21,1,2
47647,22,2,2
47648,20,0,2
47649,21,1,2
47650,22,2,2
47651,20,0,2
47652,21,1,2
47653,22,2,2
47654,20,0,2
47655,21,1,2
47656,22,2,2
47657,20,0,2
47658,21,1,2
47659,22,2,2
47660,20,0,2
47661,21,1,2
47662,22,2,2
47663,20,0,2
47664,21,1,2
47665,22,2,2
47666,20,0,2
47667,21,1,2
47668,22,2,2
47669,20,0,2
47670,21,1,2
47671,22,2,2
47672,20,0,2
47673,21,1,2
47674,22,2,2
47675,20,0,2
47676,21,1,2
47677,22,2,2
47678,20,0,2
47679,21,1,2
47680,22,2,2
47681,20,0,2
47682,21,1,2
47683,22,2,2
47684,20,0,2
47685,21,1,2
47686,22,2,2
47687,20,0,2
47688,21,1,2
47689,22,2,2
47690,20,0,2
47691,21,1,2
47692,22,2,2
47693,20,0,2
47694,21,1,2
47695,22,2,2
47696,20,0,2
47697,21,1,2
47698,22,2,2
47699,20,0,2
47700,21,1,2
47701,22,2,2
47702,20,0,2
47703,20,0,2
47704,20,0,2
47705,20,0,2
47706,20,0,2
47707,20,0,2
47708,20,0,2
47709,20,0,2
47710,20,0,2
47711,20,0,2
47712,20,0,2
47713,20,0,2
47714,20,0,2
47715,20,0,2
47716,20,0,2
47717,20,0,2
47718,20,0,2
47719,20,0,2
47720,20,0,2
47721,20,0,2
47722,20,0,2
47723,20,0,2
47724,20,0,2
47725,20,0,2
47726,20,0,2
47727,20,0,2
47728,20,0,2
47729,20,0,2
47730,20,0,2
47731,20,0,2
47732,20,0,2
47733,21,1,2
47734,20,0,2
47735,20,0,2
47736,20,0,2
47737,20,0,2
47738,20,0,2
47739,20,0,2
47740,20,0,2
47741,20,0,2
47742,20,0,2
47743,21,1,2
47744,22,2,2
47745,20,0,2
47746,21,1,2
47747,22,2,2
47748,20,0,2
47749,21,1,2
47750,22,2,2
47751,20,0,2
47752,21,1,2
47753,22,2,2
47754,20,0,2
47755,21,1,2
47756,22,2,2
47757,20,0,2
47758,21,1,2
47759,22,2,2
47760,20,0,2
47761,21,1,2
47762,22,2,2
47763,20,0,2
47764,21,1,2
47765,22,2,2
47766,20,0,2
47767,21,1,2
47768,22,2,2
47769,20,0,2
47770,21,1,2
47771,22,2,2
47772,20,0,2
47773,21,1,2
47774,22,2,2
47775,20,0,2
47776,21,1,2
47777,22,2,2
47778,20,0,2
47779,21,1,2
47780,22,2,2
47781,20,0,2
47782,21,1,2
47783,22,2,2
47784,20,0,2
47785,21,1,2
47786,22,2,2
47787,20,0,2
47788,21,1,2
47789,22,2,2
47790,20,0,2
47791,21,1,2
47792,22,2,2
47793,20,0,2
47794,21,1,2
47795,22,2,2
47796,20,0,2
47797,21,1,2
47798,22,2,2
47799,20,0,2
47800,21,1,2
47801,22,2,2
47802,20,0,2
47803,21,1,2
47804,22,2,2
47805,20,0,2
47806,21,1,2
47807,22,2,2
47808,20,0,2
47809,21,1,2
47810,22,2,2
47811,19,0,2
47812,20,1,2
47813,21,2,2
47814,19,0,2
47815,20,1,2
47816,21,2,2
47817,19,0,2
47818,19,0,2
47819,20,1,2
47820,21,2,2
47821,19,0,2
47822,20,1,2
47823,21,2,2
47824,19,0,2
47825,20,1,2
47826,21,2,2
47827,19,0,2
47828,20,1,2
47829,21,2,2
47830,19,0,2
47831,20,1,2
47832,21,2,2
47833,19,0,2
47834,20,1,2
47835,21,2,2
47836,19,0,2
47837,20,1,2
47838,21,2,2
47839,19,0,2
47840,20,1,2
47841,21,2,2
47842,19,0,2
47843,20,1,2
47844,21,2,2
47845,19,0,2
47846,20,1,2
47847,21,2,2
47848,19,0,2
47849,20,1,2
47850,21,2,2
47851,19,0,2
47852,20,1,2
47853,21,2,2
47854,19,0,2
47855,20,1,2
47856,21,2,2
47857,19,0,2
47858,20,1,2
47859,21,2,2
47860,19,0,2
47861,20,1,2
47862,19,0,2
47863,20,1,2
47864,21,2,2
47865,19,0,2
47866,20,1,2
47867,21,2,2
47868,19,0,2
47869,20,1,2
47870,21,2,2
47871,19,0,2
47872,20,1,2
47873,21,2,2
47874,19,0,2
47875,20,1,2
47876,21,2,2
47877,19,0,2
47878,20,1,2
47879,21,2,2
47880,19,0,2
47881,20,1,2
47882,21,2,2
47883,19,0,2
47884,20,1,2
47885,21,2,2
47886,19,0,2
47887,20,1,2
47888,21,2,2
47889,19,0,2
47890,20,1,2
47891,21,2,2
47892,19,0,2
47893,20,1,2
47894,21,2,2
47895,19,0,2
47896,20,1,2
47897,21,2,2
47898,19,0,2
47899,20,1,2
47900,21,2,2
47901,19,0,2
47902,20,1,2
47903,21,2,2
47904,19,0,2
47905,20,1,2
47906,21,2,2
47907,19,0,2
47908,20,1,2
47909,21,2,2
47910,19,0,2
47911,20,1,2
47912,21,2,2
47913,19,0,2
47914,20,1,2
47915,21,2,2
47916,19,0,2
47917,20,1,2
47918,21,2,2
47919,19,0,2
47920,20,1,2
47921,21,2,2
47922,19,0,2
47923,20,1,2
47924,21,2,2
47925,19,0,2
47926,20,1,2
47927,21,2,2
47928,19,0,2
47929,20,1,2
47930,21,2,2
47931,19,0,2
47932,20,1,2
